text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'She s not ignorant she s a willful participant in a propaganda campaign Same with he',2020-10-24 09:05:08,,en,,,2095,2615,The pronouns of my political enemies are was/were.,"Miami, FL",284051356,2011-04-18 14:43:56,False,False,,2,32,False,,25,True,Liberals promote black inferiority.,,MINIMIS1,False,C0DEED,http://pbs.twimg.com/profile_images/1303922320499773442/LqyXD1XX_normal.jpg,,1319927898560733184,0,False,Twitter Web App,False,0,economy

b'If you be my brother na slap you go chop when you come back you no even sabi act',2020-10-24 09:05:10,,en,,,232,77061,Nothing here to tell...,Where ever there is peace,288035443,2011-04-26 03:50:37,False,False,,13,1684,False,,1075,False,THE TRUTH,,rare_Gee,True,000000,http://pbs.twimg.com/profile_images/1319629118313549825/2C-VZdJL_normal.jpg,,1319927907746222082,0,False,Twitter for iPhone,False,0,economy

b'So who gives a toss Do you You didn t care about the 2nd outbreak in Victoria amp constantly undermined Vic Health',2020-10-24 09:05:11,,en,,,6548,22427,,,964002307175170049,2018-02-15 05:03:55,False,False,,3,410,False,,924,True,Andy B,,AndyBopinion,True,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319927910778589188,0,False,Twitter for Android,False,0,economy

b'Imagine the impudence So you were planning to distribute Covid 19 palliatives months after the lockdown was lif',2020-10-24 09:05:12,,en,,,25571,21584,Furthest From Perfect || N.W.A || Hate that I Love @Arsenal so much...,Sin City,780064736914317312,2016-09-25 15:21:41,False,False,,1,263,False,,391,False,Joey,,_Chuzak,True,000000,http://pbs.twimg.com/profile_images/1316508418363068421/CzkDnoXQ_normal.jpg,,1319927915505700864,0,False,Twitter for Android,False,0,economy

b'This was supposed to be shared to poor during Covid 19 lockdown period but our government hides this food for thei',2020-10-24 09:05:12,,en,,,29,34,,Uyo,1897988059,2013-09-23 17:44:03,False,False,,0,5,False,,51,True,Benjamin Nse,,Benijamiez,False,C0DEED,http://pbs.twimg.com/profile_images/1117902958233042945/ziarodCF_normal.jpg,,1319927915182759937,0,False,Twitter for Android,False,0,economy

b'70 more Covid 19 infected patients recover and discharged from hospital increasing total number of recovered cases to 3 714',2020-10-24 09:05:16,,en,,,671,68732,Premier Breaking News Site + Best Selling English Newspaper in Sri Lanka (Selected Tweets may appear on the Daily Mirror Newspaper),"Colombo, Sri Lanka",66329707,2009-08-17 10:59:06,True,False,http://www.dailymirror.lk,535,446560,False,,23,False,DailyMirror,,Dailymirror_SL,True,FFFFFF,http://pbs.twimg.com/profile_images/1174997095293448192/rJwKn8W-_normal.jpg,,1319927933100650497,0,False,Twitter for iPhone,False,0,economy

b'Biden maybe will have infrastructure week this time around',2020-10-24 09:05:18,,en,"Place(_api=None, id='859948b6ebcbbf25', url='https://api.twitter.com/1.1/geo/id/859948b6ebcbbf25.json', place_type='city', name='Sun City West', full_name='Sun City West, AZ', country_code='US', country='United States', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-112.409262, 33.638577], [-112.409262, 33.706973], [-112.311175, 33.706973], [-112.311175, 33.638577]]]), attributes={})",,25241,285857,Infinity!,"Sun City West, AZ",3521785874,2015-09-11 02:09:58,False,False,,30,3168,False,,4962,True,Michael Peters,,michaelepeters7,True,C0DEED,http://pbs.twimg.com/profile_images/1041878123174711297/CdISmLmF_normal.jpg,,1319927938834288640,0,False,Twitter for Android,False,0,economy

b'More like a Placebo where the craven lab rats Wall Street thinks their getting speed It acts as a',2020-10-24 09:05:18,,en,,,4721,2514,,,1259004766371196931,2020-05-09 06:18:54,False,False,,0,31,False,,187,True,RON REIMER,,RONREIMER10,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319927940767911938,0,False,Twitter Web App,False,0,economy

b'Some easy Saturday morning listening stick the coffee on and kick back',2020-10-24 09:05:20,,en,,,25907,16643,"Welsh, pharmacist, rugby, travel, family, friends. Editor Pharmacy Magazine. Views my own, most of the time...",,538252132,2012-03-27 15:36:50,False,False,http://www.pharmacymagazine.co.uk,47,3468,False,,2971,True,Richard Thomas,,PharMag_Richard,True,C0DEED,http://pbs.twimg.com/profile_images/949217645160779776/UB6TPaTt_normal.jpg,,1319927948917510145,0,False,Twitter for iPhone,False,0,economy

b'French Open winner Swiatek will quarantine after contact with COVID 19',2020-10-24 09:05:22,,en,,,210,15957,"Media Portal covering geopolitics, lifestyle news, ancient history, articles on sustainable development, businesses, travel and 50 other categories.","Nagpur, India",1157593181564784640,2019-08-03 10:04:56,False,False,https://nykdaily.com/,0,2811,False,,7,True,NYK DAILY,,daily_nyk,False,F5F8FA,http://pbs.twimg.com/profile_images/1186205042564403200/BBJHn00y_normal.jpg,,1319927956018503680,0,False,WordPress.com,False,0,economy

b'These Nigerian tabloids see how they report a massacre so casually that it means nothing to the reader But will',2020-10-24 09:05:22,,en,,,568,2406,Passionate Worldist. DM for inquiries.,,1306921340520345602,2020-09-18 11:42:10,False,False,,0,36,False,,23,True,HalfAlive.,,zedagoobart,False,F5F8FA,http://pbs.twimg.com/profile_images/1310542214716682245/p28C95Mu_normal.jpg,,1319927956396007424,0,False,Twitter for iPhone,False,0,economy

b'For those who are increasingly desperate for balance in our approach to Covid please see below',2020-10-24 09:05:24,,en,,,5098,2066,,,719308470084886528,2016-04-10 23:37:58,False,False,,0,72,False,,611,True,Masha,,Birchington5184,False,F5F8FA,http://pbs.twimg.com/profile_images/733021535057940480/TeIIXnea_normal.jpg,,1319927966537830400,0,False,Twitter for iPad,False,0,economy

b'Have a complete makeover for your bedsitter by simply watching these video Worth of your time',2020-10-24 09:05:27,,en,,,20219,13040,"Music Video Director, 
Producer, 
Graphics Designer, 
DigitalMediaStrategist +2547 14 151 856","Nairobi, Kenya",2158469110,2013-10-29 10:58:01,False,False,http://www.lude.co.ke,29,10095,False,,9396,True,Dir.Kenito,,DirectorKenito,True,C0DEED,http://pbs.twimg.com/profile_images/1276862147742568449/Rtu42_p-_normal.jpg,,1319927975555551232,0,False,Twitter Web App,False,0,economy

b'MOH has been in contact with 8 COVID 19 vaccine candidates with third phase clinical trials The vaccine will be pr',2020-10-24 09:05:28,,en,,,229,61343,"Follow for the most refreshing servings of the latest mobile tech news, reviews and analysis in Malaysia","Kuala Lumpur, Malaysia",129508554,2010-04-04 14:36:44,False,False,http://www.soyacincau.com,368,31245,False,,63,False,SoyaCincau,,Soya_Cincau,True,131516,http://pbs.twimg.com/profile_images/570830859968602112/uzuIoM3J_normal.jpeg,,1319927981549158400,0,False,Echobox,False,0,economy

b'voh Published on Oct 1st 2020 The Short Film 60 produced by voh C',2020-10-24 09:05:29,,en,,,437,2388,"I'm a citizen of my own experience...
YouTuber | Blogger | Affiliated Marker",,3553724055,2015-09-05 08:52:56,False,False,http://instagram.com/egwudikecaf,2,208,False,,136,True,s�r� s�k�,,EgwudikeCAF,True,C0DEED,http://pbs.twimg.com/profile_images/1318166230482780160/4YFfcMLD_normal.jpg,,1319927983671562240,0,False,Twitter for Android,False,0,economy

b'Thank you for sharing',2020-10-24 09:05:29,,en,,,7142,5745,Presentation Sisters Union (North East Ireland). Community founded by Nano Nagle; 60 locations across Leinster/ Connaught/Ulster.  #Nano300 #NanoAliveToday,"North East, Ireland",3439215503,2015-08-25 14:42:37,False,False,http://www.presentationsistersne.ie,4,791,False,,1326,True,Pres Sisters NE,,PresSisNE,True,C0DEED,http://pbs.twimg.com/profile_images/637222017499033600/EsMGd24R_normal.png,,1319927986699853825,0,False,Twitter for Android,False,0,economy

b'Our Britain 1 million children going hungry 6th biggest economy How did we get here English Brexit is on Amazon',2020-10-24 09:05:30,,en,,,390,2517,"66 Ph.d, internationalist","London, Zurich",1267745272731402241,2020-06-02 09:10:29,False,False,,0,11,False,,595,True,reft99,,reft991,False,F5F8FA,http://pbs.twimg.com/profile_images/1296372047665405952/TkTF578k_normal.jpg,,1319927989715587072,0,False,Twitter for Android,False,0,economy

b'Some Doctors Pull Back on Using Ventilators to Treat Covid 19 WSJ',2020-10-24 09:05:30,,en,,,3784,6079,"Red pilled. Catholic Christian . Caspian assisted therapy/Riding2Change, mental health campaigner against drug toxicity., justice advocate. sober . horse lover.","Haywards Heath, England",128981823,2010-04-02 20:30:18,False,False,,2,190,False,,864,True,jacqueline madders,,warmblood,False,C0DEED,http://pbs.twimg.com/profile_images/1256883666497789952/K_M20GTY_normal.jpg,,1319927991321899008,0,False,Twitter for iPhone,False,0,economy

b'COVID 19 may upset the Keys to the White House prediction',2020-10-24 09:05:31,,en,,,2882,1254,"Science communication & web work. Views are mine, RTs not endorsements.","Victoria, Australia",208256535,2010-10-26 23:21:29,False,False,,2,151,False,,144,True,Julia Veitch,,JuliaVeitch,False,C0DEED,http://pbs.twimg.com/profile_images/759712034955026433/vX5yUNB1_normal.jpg,,1319927992471048193,0,False,Twitter for Android,False,0,economy

b'Trump s re election could get the US to 2 2 million Covid 19 deaths Experts now expect 1 2 million deaths by early',2020-10-24 09:05:32,,en,,,145,6131,Scouting technology and the arts.,"Barcelona, Spain",7417202,2007-07-12 02:00:42,False,False,http://www.coviddiarybcn.com,78,496,False,,873,False,Steven Damron,,stevendamron,True,E0E99B,http://pbs.twimg.com/profile_images/206934624/santa_monica_pier_white_rims_normal.jpg,,1319927997416210434,0,False,Twitter Web App,False,0,economy

b'85 000 Covid 19 infections yesterday blowing past the previous record by 10 000 Does this sound like we re rou',2020-10-24 09:05:33,,en,,,9714,4010,"I like to make people laugh/Former Street Performer, Actor/Ex-Federal Officer/Graduate of Camp Wellstone/Gamer/Roosevelt Democrat/Atheist/My daughter is my life",Minnesota,2157602694,2013-10-26 21:48:10,False,False,,0,226,False,,564,True,TJ Wendt,,toddjwendt,True,C0DEED,http://pbs.twimg.com/profile_images/1160042553548464128/f1gCsWIR_normal.jpg,,1319928002877292545,0,False,Twitter Web App,False,0,economy

b'America gains in many ways as we spread our wealth and ideas to other nations If only we had compu',2020-10-24 09:05:34,,en,,,12615,9401,"Surgeon. 
These are my own thoughts only.","New Orleans, La, & Wash DC",18116008,2008-12-14 13:21:02,False,False,,10,1312,False,,1507,False,Frank George,,fopelka,False,C6E2EE,http://pbs.twimg.com/profile_images/3650423822/ddf9f238531645dc0356e69797d28c85_normal.jpeg,,1319928005037350912,0,False,Twitter Web App,False,0,economy

b'New COVID 19 numbers highest in state s youngest age group',2020-10-24 09:05:34,,en,,,17552,9910,,,15610473,2008-07-26 13:34:45,False,False,,1,35,False,,108,True,tresbaby,,tresbaby,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319928007465881601,0,False,Twitter Web App,False,0,economy

b'McKay Well you have to question whether',2020-10-24 09:05:35,,en,,,2468,3871,Caring about employees and self-employed with skills and training,United Kingdom,838806104087855105,2017-03-06 17:38:54,False,False,,0,117,False,,230,True,Skills & Labour,,SkillsandLabour,False,F5F8FA,http://pbs.twimg.com/profile_images/838824377877741568/ZoPpIxrW_normal.jpg,,1319928010590556160,0,False,Twitter for iPhone,False,0,economy

b'During trade of turkey US me and my friends want to support turkish economy by purchasing anything',2020-10-24 09:05:35,,en,,,1944,2589,"Do not judge me before u know me, but just to inform u, you won�t like me",,209562328,2010-10-29 12:41:14,False,False,,0,45,False,,91,True,akib saifi,,akibsaifi7890,False,C0DEED,http://pbs.twimg.com/profile_images/1182318079507755009/yvMNd2Xv_normal.jpg,,1319928010720464896,0,False,Twitter Web App,False,0,economy

b'The US just reported its highest number of Covid 19 infections in one day since the pandemic s start',2020-10-24 09:05:38,,en,"Place(_api=None, id='00c39537733fa112', url='https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', place_type='city', name='Queens', full_name='Queens, NY', country_code='US', country='United States', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]), attributes={})",,72426,57535,#democrat #activist #nevertrump #marchforoulives #savethewhales #savetheoceans #bangunsforever Opinions are my own and I will fight for them. Computer Science,"Queens, NY",2553074042,2014-06-07 18:23:32,False,False,,25,916,False,,3663,False,Anita M endeman (#PrismSofia RS3),,AnitaMEndeman,True,000000,http://pbs.twimg.com/profile_images/475342672974983168/dvA2efu__normal.jpeg,,1319928025438408705,0,False,Twitter for Android,False,0,economy

b'Turkey still does not have an ambassador in Tel Aviv our president campaigns against Israel whenever he gets the c',2020-10-24 09:05:40,,en,"Place(_api=None, id='682c5a667856ef42', url='https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', place_type='country', name='Turkey', full_name='Turkey', country_code='TR', country='Turkey', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[25.668509, 35.808419], [25.668509, 42.104786], [44.817931, 42.104786], [44.817931, 35.808419]]]), attributes={})",,186,1495,"Oigetit (Oh, I get it) filters Fake News. Try the Oigetit app here: For iPhone: http://bit.ly/2GDestT & for Android cells: http://bit.ly/2ZvfqQB",India,1285832289008537600,2020-07-22 07:01:33,False,False,,2,1307,False,,5000,True,Oigetit Fake News Filter India,,oigetit_india,True,F5F8FA,http://pbs.twimg.com/profile_images/1285832704102068224/UGWzwZwD_normal.jpg,,1319928032627310593,0,False,Twitter for Android,False,0,economy

b'Rapid testing is the route to an open economy However there has to be a means of addressing hazardous contaminate',2020-10-24 09:05:42,,en,,,6118,6824,"CEO of DeepVerge plc, Chairman (NED) of Modern Water plc, Parity Group plc (NED) Cellulac plc wastewater ecowaterOS. Opinions are entirely my own","London, England",94794447,2009-12-05 13:46:48,False,False,https://www.linkedin.com/in/gjbrandon/,5,1816,False,,1037,False,Gerard J Brandon,,gjbrandon,True,000000,http://pbs.twimg.com/profile_images/1305860012460462085/upQyrVmw_normal.jpg,,1319928038717534209,0,False,Twitter for Android,False,0,economy

b'The false promise of herd immunity for COVID 19',2020-10-24 09:05:42,,en,,,4,608,"Attila Nemeth MD PhD FACE
Professor of Medicine and Endocrinology ��
6079 Village Glen 4240, Dallas, TX 75206 E�drnemethattila@me.com�",Budapest - Dallas Tx,2598153433,2014-07-01 15:10:05,False,False,http://www.endokrinrendeles.com,0,27,False,,171,False,Prof. Dr. Attila Nemeth PhD MBA,,anemeth1965,True,C0DEED,http://pbs.twimg.com/profile_images/1253003632653545475/ICzoq1nN_normal.jpg,,1319928040500191232,0,False,Twitter for iPhone,False,0,economy

b'It s the mindlessness of banning such sales in all locations in order',2020-10-24 09:05:42,,en,,,52707,106105,"Conservative Councillor for Bruton, Maths HLTA, Mother, Wife. Have a cat & dog and a menagerie of books. RN Aircraft Engineer once upon a time. (Back row right)",Somerset UK,99744940,2009-12-27 17:18:09,False,False,http://openuniversity.co.uk,30,1756,False,,2729,True,Cllr Lucy Trimnell,,LucyTrims,True,C0DEED,http://pbs.twimg.com/profile_images/1311713660633522177/f8_SIFoz_normal.jpg,,1319928041074794497,0,False,Twitter for iPad,False,0,economy

b'Fully supported your administration s approach in lockdown 1 What you re doing now diminishes our interna',2020-10-24 09:05:44,,en,,,250,628,Nearly human.,,76106648,2009-09-21 18:49:30,False,False,,0,19,False,,147,False,entropybytes,,entropybytes,False,7D7D7D,http://pbs.twimg.com/profile_images/2790200392/aadd271f660f2b5cc471ad3483fccae4_normal.jpeg,,1319928049287168001,0,False,Twitter for iPhone,False,0,economy
