text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'Do not forget that many state Governors hid COVID 19 palliative meant for the people at the peak of the pandemic T',2020-10-24 09:15:26,,en,,,6593,90999,"Public Health Professional and Epidemiologist. #EpiTwitter
|Social Rights |#EndSARS|",Niger Delta 🇳🇬,82050044,2009-10-13 09:02:34,False,False,,83,45884,False,,3347,False,Maybeks,,MayUbeku,True,000000,http://pbs.twimg.com/profile_images/1319619942887624706/k-P8vkOD_normal.jpg,,1319930489726271488,0,False,Twitter for Android,False,0,quarantine
b'Answered already With looting endsars',2020-10-24 09:15:27,,en,,,9818,19503,,,123556066,2010-03-16 13:12:09,False,False,,5,324,False,,421,False,David,,__sirdavid,True,0A0A0A,http://pbs.twimg.com/profile_images/1299045720813690882/ZO_5VPIq_normal.jpg,,1319930492888731649,0,False,Twitter for iPhone,False,0,quarantine
b'It is for two weeks To help slow down the virus Maybe if people had been mo',2020-10-24 09:15:28,,en,,,11909,37631,,Gogledd Cymru // North Wales,1423312044,2013-05-12 14:59:20,False,False,,21,392,False,,877,True,Jackie Roberts,,Jackie1roberts,False,C0DEED,http://pbs.twimg.com/profile_images/592703564952248320/GfXvVtaz_normal.png,,1319930498962030593,0,False,Twitter for iPhone,False,0,quarantine
b'Of the 254 new cases 218 are community cases and 36 are cases involving travelers returning from overseas The tot',2020-10-24 09:15:28,,en,,,55449,73874,"A german 🇩🇪 , pro Europe 🇪🇺 and pro Israel 🇮🇱. Against Racism. Infos to (most) earthquakes higher then 5. News focus: Coronavirus, Germany, world, Israel.","Deutschland, EU ",1107367240154955777,2019-03-17 19:44:58,False,False,,16,1471,False,,521,True,Xy5Z89🇩🇪🇪🇺,,Xy5Z89,False,F5F8FA,http://pbs.twimg.com/profile_images/1288473638145007617/TZV7pScb_normal.jpg,,1319930499918430210,0,False,Twitter for Android,False,0,quarantine
b'Only just occurred to me that clocksgoback means this stupid quarantine has used up all light evenings since retur',2020-10-24 09:15:29,,en,,,3079,15237,Totally unwarranted.,All over the place,23326380,2009-03-08 16:53:27,False,False,https://www.youtube.com/user/lippyduck,15,243,False,,399,False,lippyduck,,lippyduck,False,00FF00,http://pbs.twimg.com/profile_images/787062594200805376/G6y6sEjY_normal.jpg,,1319930502523113472,0,False,TweetCaster for Android,False,0,quarantine
b'Rajneeti News Gurugram plasma bank struggles to find donors Gurugram Oct 24 IANS The Health department of G',2020-10-24 09:15:30,,en,,,0,135731,Indian news and political videos.,New Delhi,1262253636,2013-03-12 15:46:17,False,False,http://www.rajneeti.news,17,552,False,,277,True,Rajneeti News,,RajneetiNews,True,C0DEED,http://pbs.twimg.com/profile_images/3378756706/f1ad46fc167592f6f2a684774c5c20a6_normal.jpeg,,1319930505513607168,0,False,Rajneeti News,False,0,quarantine
b'Health official tears up delivering latest COVID 19 numbers in emotional briefing ABC News via',2020-10-24 09:15:30,,en,,,5,735,Overcome and Adapt,,1287656093787680768,2020-07-27 07:51:21,False,False,,0,0,False,,5,True,chris,,chrish44447257,False,F5F8FA,http://pbs.twimg.com/profile_images/1297837627773599744/-eyc-ryg_normal.jpg,,1319930507975561216,0,False,Twitter Web App,False,0,quarantine
b'Covid 19 news Blood plasma therapy has limited effect study finds',2020-10-24 09:15:34,,en,,,14,97043,http://GoogleNewsPost.com Provides Latest News from the world's most Trusted Sources. The news and updates that you can totally rely upon.,,1259069865903763457,2020-05-09 10:37:13,False,False,https://googlenewspost.com,0,72,False,,31,True,GoogleNewsPost,,GoogleNewsPost,False,F5F8FA,http://pbs.twimg.com/profile_images/1259071224937885697/S8MOA8eg_normal.jpg,,1319930523981066240,0,False,FS Poster,False,0,quarantine
b'so Unified wasn t on Morrisons list of preferred suppliers list which is what she is complaining about Wilson se',2020-10-24 09:15:36,,en,,,47405,41416,,,1727703667,2013-09-04 05:22:53,False,False,,18,1084,False,,1074,True,iris,,rosebud12013,False,C0DEED,http://pbs.twimg.com/profile_images/378800000408411518/44d8e05d5396d8c0dca6fc015ea11bf0_normal.jpeg,,1319930529534242816,0,False,Twitter Web App,False,0,quarantine
b'Please if you re in Enugu avoid Queens WTC to nkpokiti axis The government now waste human life to secure co',2020-10-24 09:15:36,,en,,,9298,8281,"Interior decoration. recreating your space, a beautiful place for LIVING.  @ceeinteriors_","Enugu, Nigeria",870053241022754817,2017-05-31 23:03:52,False,False,,0,8164,False,,6952,True,Jay,,cjay_dgreat,False,F5F8FA,http://pbs.twimg.com/profile_images/1240332279177764865/cRkyKmSq_normal.jpg,,1319930529756647425,0,False,Twitter for Android,False,0,quarantine
b'Onye nkuzi these people tried to make us feel like what we watched on IG live didn t exist They are all insane',2020-10-24 09:15:36,,en,,,23466,30198,"GOD. HUMAN. ART

📻 @SOUNDCITYEnugu","Canada, in Jesus mighty name! ",480330232,2012-02-01 11:22:07,False,False,https://www.linkedin.com/in/dennis-eguagie-962468170,2,2439,False,,1750,True,OG™,,ManlikeOG_,True,C0DEED,http://pbs.twimg.com/profile_images/1318064580317372416/n4iuWpuB_normal.jpg,,1319930530582958081,0,False,Twitter for Android,False,0,quarantine
b'Anti lockdown protesters smash police cars in Naples after new Covid 19 restrictions announced VIDEOS',2020-10-24 09:15:37,,en,,,261,83694,ICONOCLASTA MODERADO y SALMÓN CITADINO,Ulan Bator,403181776,2011-11-02 04:06:27,False,False,,1,80,False,,131,False,ANDRO1711,,ANDRO1711,False,DDEBDA,http://pbs.twimg.com/profile_images/468905829744115712/mgyhoodE_normal.jpeg,,1319930534403997696,0,False,Twitter Web App,False,0,quarantine
b'Public breaking into wearhouse where Covid 19 palliative that are meant to be distributed 2 hunger kill',2020-10-24 09:15:38,,en,,,44,144,,"Abuja, Nigeria",1537568293,2013-06-21 23:35:34,False,False,,1,51,False,,254,True,End Bad Governance,,segmilz,False,C0DEED,http://pbs.twimg.com/profile_images/1318103525256237056/Sb-_P711_normal.jpg,,1319930538573074432,0,False,Twitter for Android,False,0,quarantine
b'Excited to share the latest addition to my etsy shop Swedish Gnome Christmas Gnome Quarantine Christmas Ornament',2020-10-24 09:15:39,,en,,,7,666,Stylish shipping for stylish you.,Milan Italy,1310548911417946113,2020-09-28 11:56:52,False,False,https://www.etsy.com/shop/StylingShipping,0,15,False,,110,True,StylingShipping,,ShippingStyling,False,F5F8FA,http://pbs.twimg.com/profile_images/1310559742411055104/x9-HCBhL_normal.jpg,,1319930545762160640,0,False,Etsy,False,0,quarantine
b'Rent free',2020-10-24 09:15:44,,en,,,1256,9591,✨🤎 Beautifully & Creatively Black,,110036967,2010-01-31 03:50:37,False,False,http://www.uniartcollective.com,8,494,False,,293,False,big baby,,schmartsy,False,090D0F,http://pbs.twimg.com/profile_images/1299260604285288448/FbBFyj0P_normal.jpg,,1319930563873132545,0,False,Twitter for iPhone,False,0,quarantine
b'COVID19TestCartridge We at think3D manufacturing 10 000 COVID 19 test cartridge cassettes per day Amtz think3D Covid19 testCartidge',2020-10-24 09:15:44,,en,,,111,796,think3D is 3D Printing company headquartered in Singapore with active presence in India and China.,"Singapore, India, China",1218576836,2013-02-25 13:36:55,False,False,http://www.think3d.in,32,647,False,,113,True,think3D,,think3d_in,True,C0DEED,http://pbs.twimg.com/profile_images/954646741806018561/T_pG5fj2_normal.jpg,,1319930564087087105,0,False,Hootsuite Inc.,False,0,quarantine
b'Dan just go',2020-10-24 09:15:45,,en,,,38914,41666,,,1061715383483154432,2018-11-11 20:20:47,False,False,,1,900,False,,3098,True,Audreygrace,,audreygrace83,True,F5F8FA,http://pbs.twimg.com/profile_images/1218159286229946370/ioJw0Ebu_normal.jpg,,1319930570768437249,0,False,Twitter for iPhone,False,0,quarantine
b'so this is rounding the corner',2020-10-24 09:15:46,,en,,,40588,2706,Professional problem solver and organizer. Proud mama and Gigi. Wannabe crime solver. Lifelong over thinker 🤦🏻‍♀️,,1073450117380878342,2018-12-14 05:30:26,False,False,,0,18,False,,155,True,sheesh,,sheesh7771,False,F5F8FA,http://pbs.twimg.com/profile_images/1317454324658851842/ohTIJq4y_normal.jpg,,1319930574094667776,0,False,Twitter for iPhone,False,0,quarantine
b'Usman I m not talking about the Covid 19 palliatives That s not my business I m talking of the looting th',2020-10-24 09:15:47,,en,,,55843,47140,Medical doctor // Healthy lifestyle advocate // Interpersonal skills chief // Personal development mentor // Coffee connoisseur,King In The North,2933969237,2014-12-20 18:02:13,False,False,,28,10460,False,,2853,True,Chiemeziem MD,,DrChiemeziem,True,C0DEED,http://pbs.twimg.com/profile_images/1308542545056718850/ztkGc4pw_normal.jpg,,1319930578947444742,0,False,Twitter for Android,False,0,quarantine
b'Seen that too many times during quarantine',2020-10-24 09:15:48,,en,,,14392,2729,on my 3rd life | http://twitch.tv/ablyzo,Death’s Gate ,1266620263262806016,2020-05-30 06:39:49,False,False,https://youtu.be/w1gM8oYwyi8,5,391,False,,337,True,👻,,Ablyzo_,False,F5F8FA,http://pbs.twimg.com/profile_images/1314274157044158466/eZbdVef3_normal.jpg,,1319930581325590529,0,False,Twitter for iPhone,False,0,quarantine
b'Herd immunity as per the gif',2020-10-24 09:15:48,,en,,,19967,11110,"Meliorist S-African w links in USA.
No one has ever become poor by giving.
If you can't feed one hundred, feed just one.
Original artwork (dog) by Ivan Ballack",In the Valley of the Falls 💧☔,4762422437,2016-01-10 08:11:48,False,False,,1,6094,False,,6351,True,🥳Leea (@home 😷),,LeeZee_Bee,False,F5F8FA,http://pbs.twimg.com/profile_images/1080036824905592838/oMLZhSHY_normal.jpg,,1319930582646882304,0,False,Twitter for Android,False,0,quarantine
b'U S hits the highest daily COVID 19 case count since the TrumpVirus began At least 81 010 cases wer',2020-10-24 09:15:49,,en,,,3569,2117,Hate Trump,,1307228669597884416,2020-09-19 08:03:13,False,False,,0,14,False,,16,True,TrumpLied PeopleDied,,TPeopledied,False,F5F8FA,http://pbs.twimg.com/profile_images/1307228960720334848/oK7bQUy__normal.jpg,,1319930584530063362,0,False,Twitter Web App,False,0,quarantine
b'Huwaaa same here i am soo exhausted rn stay strong beb',2020-10-24 09:15:50,,en,,,1041,760,a multifandom✨💫 |kpopers kdrama fan blfan cdrama fan weeb| 🇰🇷🇹🇭🇨🇳🇯🇵,,1278727346556596224,2020-07-02 16:29:03,False,False,,1,21,False,,114,True,bibiสวย | currently in love with 肖战,,ananwonglover,False,F5F8FA,http://pbs.twimg.com/profile_images/1313436101982396416/w3ddgqE2_normal.jpg,,1319930590108372992,0,False,Twitter for Android,False,0,quarantine
b'Quarantine Violation Police to Call up Selangor MB via thetruenet',2020-10-24 09:15:50,,en,,,1102,10950,Media company of online true news that matters.📰,Kuala Lumpur City,853087667214352384,2017-04-15 03:28:44,False,False,http://www.thetruenet.com/,2,225,False,,263,True,thetruenet,,thetruenet,True,F5F8FA,http://pbs.twimg.com/profile_images/1137678789557678082/uoFYp1zf_normal.png,,1319930590628438016,0,False,Twitter Web App,False,0,quarantine
b'People are offended by blackpink What a lame joke britishblinks talk now in this 2020 when dynamite is about',2020-10-24 09:15:51,,en,,,483,97,"Kpop lover forever😍
BTS ARMY FOREVER💜💜
💜💜BORAHAE💜💜","Dhaka, Bangladesh",1280132334772092929,2020-07-06 13:35:43,False,False,,0,4,False,,73,True,army💜💜💜💜,,KHUSHI57238405,False,F5F8FA,http://pbs.twimg.com/profile_images/1315729389523472386/g2XYpar5_normal.jpg,,1319930593749037057,0,False,Twitter for Android,False,0,quarantine
b'Some logic in these',2020-10-24 09:15:51,,en,,,1206,5179,"Stand out of my light.
Ideal and Notional Zone.
Matters Governance,
Humor and Glamour","Nairobi, Kenya",3042000136,2015-02-17 05:42:55,False,False,http://theelephant.info/author/dndii/,0,436,False,,1172,True,Kericho Don,,ShawnHesbon,True,C0DEED,http://pbs.twimg.com/profile_images/1316240597901021184/HJFb62XS_normal.jpg,,1319930595548549121,0,False,Twitter for Android,False,0,quarantine
b'April 2020 The overall death rate from Covid 19 has been estimated at 0 66 rising sharply to 7 8 in people a',2020-10-24 09:15:51,,en,,,25144,33812,"biopolitics/biopolitica & film @thebookofvision production/produzione @luminous_arts, architecture/architettura http://robinmonotti.com",London/Roma,856590732907433985,2017-04-24 19:28:40,False,False,https://nulluslocussinegenio.com,57,4391,False,,1688,True,Robin Monotti Graziadei,,robinmonotti,True,F5F8FA,http://pbs.twimg.com/profile_images/1185749161230176258/LS6lqELA_normal.jpg,,1319930595611389953,0,False,Twitter for Android,False,0,quarantine
b'Nigerians oo',2020-10-24 09:15:52,,en,,,15,24,Just me. Trying to be better daily,,1166439464878653440,2019-08-27 19:57:14,False,False,,0,1,False,,28,True,Omoaka David Joseph,,OmoakaJoseph,False,F5F8FA,http://pbs.twimg.com/profile_images/1166439699138961408/wYmnh3zK_normal.jpg,,1319930598056775680,0,False,Twitter for Android,False,0,quarantine
b'To beat the COVID 19 pandemic the world needs more than breakthrough science And that s what we r',2020-10-24 09:15:53,,en,,,89522,115232,"Petrol Head. F1, Moto Gp, Wsbk, BSB etc.",#SlightOffCentreOfTheUniverse,2522916284,2014-05-25 15:19:25,False,False,,147,7507,False,,5710,False,gordon mettam,,GordonMercedes9,True,C0DEED,http://pbs.twimg.com/profile_images/470592584201433089/bWjJYpig_normal.jpeg,,1319930600757841920,0,False,Twitter Web App,False,0,quarantine
b'great to present at the conference today on COVID 19 and global palliative care Key messages from',2020-10-24 09:15:54,,en,,,1175,727,"Herbert Dunhill Professor Palliative Care & Rehabilitation; Director Centre for Global Health Palliative Care, Cicely Saunders Institute, King's College London",London,780784738176872448,2016-09-27 15:02:42,False,False,http://bit.ly/1PSqjAK,11,977,False,,299,False,RichardHarding,,RHardingCSI,False,000000,http://pbs.twimg.com/profile_images/986935451079643136/1nsuZcwk_normal.jpg,,1319930608236351488,0,False,Twitter for iPhone,False,0,quarantine
b'SRO expands on Spa 24 Hours COVID 19 concerns Spa24h',2020-10-24 09:15:56,,en,,,2434,91068,"Your No.1 source for racing content, brought to you by the best experts in the industry.
Subscribe to Prime for a premium experience: https://t.co/WYdiJ1aS7b",Miami,36339032,2009-04-29 11:48:30,True,False,http://www.motorsport.com,2287,157253,False,,875,False,Motorsport.com,,Motorsport,True,000000,http://pbs.twimg.com/profile_images/876824549861601281/-mJ_Soxv_normal.jpg,,1319930614682931200,0,False,Twitter Web App,False,0,quarantine
b'Seriously this guy is on his last stand I guess he s going ride this Covid 19 thing out',2020-10-24 09:15:58,,en,,,14965,14608,"Jesus, Family, Beach,Live life one day at a time, Not Perfect but Forgiven,WAP,MAGA,Trump 2020, Truth, Mask don’t work and is not the new normal.",,1239170112852316161,2020-03-15 12:43:05,False,False,,0,2811,False,,4712,True,Jimi,,JimmyPh09047481,False,F5F8FA,http://pbs.twimg.com/profile_images/1239170613887021056/3aBOmYEp_normal.jpg,,1319930622647861248,0,False,Twitter for iPhone,False,0,quarantine
b'Wear your mask wash your hands vote BidenHarris US Coronavirus Daily Covid 19 cases will hit six digits soon e',2020-10-24 09:15:59,,en,,,24220,6592,"Licensed Clinical Mental Health Counselor working with children, families and schools. Believe in whatever makes you do the right thing.",Vermont,26258495,2009-03-24 15:35:56,False,False,,1,122,False,,296,False,Kristin Blanchette,,KBlanchette13,False,C6E2EE,http://pbs.twimg.com/profile_images/1306068895678291969/A1fD9MCG_normal.jpg,,1319930627114807297,0,False,Twitter for iPhone,False,0,quarantine
b'Harvested',2020-10-24 09:16:00,,en,,,56848,9883,I do not do labels. I AM ME. I say it as it is. My mom says in my court nobody wins. You would hate me or love me and either one of us is perfectly okay.,CANADA,365112533,2011-08-30 21:49:04,False,False,,1,6883,False,,5974,True,Duke of CANADA🇨🇦🀄️,,lekzyno,True,C0DEED,http://pbs.twimg.com/profile_images/1319372941876994056/dzJMCJQW_normal.jpg,,1319930634241007616,0,False,Twitter for iPhone,False,0,quarantine
b'New blog featured on the pslhub NIH Director s Blog Study highlights need for continued care of COVID 19 surviv',2020-10-24 09:16:01,,en,,,2814,4780,Working together towards safer healthcare,"London, England",893121763533574144,2017-08-03 14:49:56,False,False,http://www.patientsafetylearning.org/,25,3905,False,,667,True,Patient Safety Learning,,ptsafetylearn,False,F5F8FA,http://pbs.twimg.com/profile_images/1046049564673953792/CzBOczSG_normal.jpg,,1319930635256012800,0,False,Buffer,False,0,quarantine
